text,label
"@jl_yaywoo @jelly_is_alive Серьезно, шикарное аниме, я недавно пересматривал",positive
@kimtaehyungbf_ хнык . это было бы так здорово,positive
"Я просто живу ради сторис/постов БэмБэма и Вонхо с их кошками, ибо они просто вери-вери кьют 💗",positive
@eatmypussyjesus не зря а тиктоке говорят что мы hoes 😔,negative
просто обожаю это «[поётся на корейском]» в субтитрах американских/английских шоу https://t.co/6P2O6Ol3YL,positive
@shutupgrese я 🖤,positive
@RomkaWhite глубокой настройки там нет(,negative
Почитала материал Арзамаса про Дэвида Боуи и захотела переслушать все его альбомы - с пониманием.,neutral
лрт ПЛИЗ ЭТО ЛУЧШЕЕ,positive
ДА ТЫ ЗАЕБАЛ МЕНЯТЬ АККАУНТЫ https://t.co/BaTu9c2a2p,negative
"вся питерская тусовка: снимает дохуячасовой реакт про один и тот же ролик
я: 😐 я посмотрю все https://t.co/qdytZFDeEX",negative
"я вроде долго сплю, потому что не надо никуда ехать, но всё равно постоянно уставшая и хочу спать",negative
"@_Bloody_whore Все, что я по жизни умею- писать сопливые  песни...",negative
больше не собираю заебалась,negative
@Nik15728488 @mrgrig6 Сынуля достойный продолжатель своего отца. https://t.co/PYsKIlXUYS,positive
"@dirtyserpent Мне тут полгода из-за погоды плохо. Пробовала жить на юге России, было хорошо каждый день",negative
Как выглядит потомство кота с самым нестандартным окрасом https://t.co/9glhtsmUcS,neutral
"@comrade_wolgast Ну все сука, ты огребаешь",negative
@Nikolay_345 Вот такой правдолюб не то слово идиот !Хуже!,negative
"@rekonya_twt 🙂🙂 - это не эмоджи, это моя жизнь",neutral
@w_t_f_bts я блять.,negative
Я СЕЙЧАС ОТКИНУСЬ https://t.co/ku2kTHYrbN,negative
"@dsmmn1321 Тогда лучше делайте, не отвлекайтесь❣️",neutral
"@iamdarksido Мне нельзя играть в я никогда не, я буду проигрывать вечно",negative
Кудрин: число безработных в России может вырасти до 8 млн человек https://t.co/KgwPyxIRJg,negative
я наконец-то сделала это. о да https://t.co/wZqVrRl8YG,positive
@hurricane_pass ВДЖВНВЩРВДЛОВ ЧТО БУДЕТ ЕСЛИ ЕГО РАСКРОЮТТ😳может нимфа его за душу полюбит и не отвернётся из-за облика🥺,positive
@Comrade_Nadia ягодка,neutral
@naokuyan АХАХПХАХАХАХАХАХХАХА,positive
"@m_rrrgan нет)
оно само получилось",neutral
"@funnybird18 я буквально написала ""В СВОБОДНОЕ ВРЕМЯ"" втф",neutral
@wickedfan2007 @Muthserra @just_our_star справедливо,neutral
общение в блокноте https://t.co/EacMUVDDly,neutral
"@wtf_taru Нет, ты милое и чудесное солнышко, и я рада с тобой общаться 😚😚💕💕💞💞",positive
@joker_media Фотоконтент обсудили)))) бля,negative
@sadflit нож? хаха КОПЬЕ,positive
Мне так нравится что у половины фэнов ФОБов Хэйли стоит на юпе ай мин согласен со всем и сразу,positive
люблю диско 80х https://t.co/q22wyaQaUv,positive
"люди такие «ой щас подпишусь на неё а она на меня» сижу смотрю на отписки

bruh я не взаимная",negative
"@8Wedma Прям, муж🤔не верю , я пробовал. Получилась баланда😂😂😂",positive
