text,label,id
@spacelordrock @StrannikXX1 Обожаю это город !,positive,1283089800124411906
@dddddied АХАХАХАХАХХА,positive,1272642736768811009
"Скажите мне, что мне кажется что моя кукуха поехала...",neutral,1311326420879265792
"@summatosha @klimyshkinfulu1 8 тыс . нервных окончаний? 
Моя жизнь теперь не будет прежней..",neutral,1309568575506731008
Сладеньких снов всем кто увидит этот твит💫💙💫💙💫💙,positive,1299108237162295297
Меня бы подобный выбор каста разочаровал еще больше чем нетфликс боже блять и это на азиатов гонят за то что они на одно лицо,negative,1294665571632664579
@Vrklvch это во всем мире так,neutral,1245124646443376645
@itssanlee оу.. сочувствую(,negative,1270259659065131008
Масяня и Харухи Судзумия могли бы подружиться,positive,1335666956855283712
"@daf1b7e0f63b487 Шалом, найконос, Пермь чей?",neutral,1339043950385098758
@quakexwinter Блин теперь нельзя голосовать за я/Джемма 😔,negative,1295372907485499392
Ко мне уже что раз подходили цыганки с фразой: «остерегайся Насть»....каких Насть??меня всю жизнь окружают змеи с именем Юля!!!,negative,1237487884187426817
"Когда рисую, становится как-то спокойнее что ли... https://t.co/tpZkidHjRP",positive,1223305776367898626
"@aa_russian За Карабах воевали Армения и Азейбарджан, а контроль передали российским войскам. Так чему радоватся?",negative,1326093055326359553
"Ну пипец, пары прощайте, я вас ненавидел и так. https://t.co/caT9AKAHkk",negative,1310567176370376707
"@Dshanaur Ты обязательно будешь в порядке, я верю в тебя. Пей побольше воды с лимоном и отдыхай",positive,1239830528800555008
@Li60120523 Хах)💓,positive,1213483894999330816
"Мои руки не крылья, да и люди не птицы
Я лечу выше, только чтобы разбиться",negative,1266789224826748931
@BTS_twt А ну ок уже иду говорит с телеком,neutral,1246745988179648512
@cxidinfo @Luckyman_1108 Осу!,neutral,1309826382562766850
"@youryenna Ого, молодец
Почему решила закончить?",positive,1339968639211081731
"@mediazzzona Раша сходит с ума не по дням, а по часам",negative,1315720986126360576
Господи... Интересно когда люди поймут что нельзя отвечать на чужие чувства если у тебя ИХ НЕТ,negative,1334570683238584320
Мое любимое это каждый четверг смотреть с Яной новую серию беременна в 16,positive,1250786357032685570
@O7_yaga_blya_ru @RubinjPaseka Куда?,neutral,1242044458612424704
"блин, скучаю по листям",positive,1306927921391718400
"@Urody это вроде мувикуовская, да?",neutral,1304336336426500096
"@yoperniiteatr каеф
когда удается отрастить, тоже так натачиваю
и вообще мечтаю о когтях",positive,1329839718025015302
@KYUNGSOOCATBOY вика ты разбиваешь мне сердце 💜💜💜💜😭,negative,1344754700806205442
"@back_to_90th Это бутылка старого ГОСТа, до появления ""евробутылки""",neutral,1312857765472358400
"Продам 3-комнатную вторичку 49.0 м² этаж 3/5 3500000 руб г Свободный Северный район, микрорайон С... https://t.co/mCh3BcI2Og",neutral,1252780123629256704
"@_Fashington Она же все равно молчала, что ее удерживать..",neutral,1292892614186938368
@NNurpo Хобокен вспоминаем,neutral,1250124147725938689
блять чувствую себя студентом меда,neutral,1338040219900252161
@tw_moonchild КАК НОЧЬЮ СПАТЬ БЛЯТЬ,negative,1237830302980026369
Мои новые обои feat. @_tomato_hater https://t.co/EMwDHqJiDu,positive,1274823141496369157
@wenbebie юнги это просто бисексуальная мечта лол,positive,1263239971214950400
может все не так уж и плохо..................... https://t.co/nMvep5yro0,positive,1303021808011087873
А Я КСТАТИ ВЫРОСЛА НА 1 (ОДИН) САНТИМЕТР,neutral,1326195090155573248
@strelkovaaaaaaa Мое уважение,neutral,1243211372709777409
"Подруга говорит что мне пора уже завести семью
А мне как бы не пора
Мне одной вообще норм было, есть и будет",neutral,1244864968677343232
"@meowbiteskissu я весь день не ем, а только когда приезжаю домой и на ночь ем всегда",neutral,1304027488851460096
"...
И я не знаю каков процент
Заболевших на данный час
Но если верить глазам и ушам
Больше в несколько раз",negative,1244237207189274626
"@VRSoloviev Обсуди своё моральное состояние с Господом, пока не поздно...",negative,1240618500122697733
"@martkoshka0603 🤪😄😄
Доброе утро 😘🤗😘🤗Чую сложно будет в график входить 🤪",positive,1261917825939189762
ну короче говоря да я не спала всю ночь и собираюсь сегодня делать дела типа знаете продуктивность и всё такое,negative,1290536006719021056
@rnqiing Смириться и продолжать шутить👁👁,negative,1311027396347400196
